,s1,s41,s42,s43,a0,a2,a301,a4,a501,a6,a7a,a7aa,a7b,a7c,a8a,a10,a10a,a11,a1299,a121,a122,a123,a124,a125,a126,a127,a128,a12a,a13,a14,a15,a16,a17,a18,a21,a281,a282,a283,a284,a285,a286,a3001,a3002,a3003,a3004,a3005,a3006,a3007,a3008,a3009,a3010,a3011,a3012,a311,a312,a313,a31a,a31b,a32,a35,a36,a431,a432,a433,a434,a58,a59a,a59c,a59e,a59f,a611,a612,a613,a614,a62,a63,a64,a65,a66,a6799,a6701,a6702,a6703,a6704,a6705,a6706,a6707,a6708,a67a,a681,a682,a68a,a69,a70,a71a,a71b,a72,a73,a74,a75a,a81,a82,a85,a89a,a89b,a89c,a89d,a90a,a90b,a90c,a90d,b1,b2,b3,b5,b6,b1001,b1002,b1003,b1004,b1005,b1006,b1007,b1008,b1009,b1010,b1011,b1012,b1013,b12,b161,b162,b163,b164,b165,b166,b167,b168,b169,a60k,b7,a371,a372,a373,a421,a422,a423,a425,a7b
10729,2,23,68,108,2015/7/10 6:54,2,1951,1,1,1,1, , , ,960,1, ,135,0,0,0,1,0,0,0,0,0, ,153,110,4,3,3,1,1,1,1,1,3,1,1,2,5,5,5,5,4,5,5,5,5,5,5,3,5,1,2,7,2,4,5,5,2,8,1,4, , , , ,1,1,2,2,30000,5,3,1,2,0,1,0,0,0,0,0,0,0, ,1,2,0,7,1965, , , , , , , , , ,1910,2,1,2,1913,1,1,2,2,1,4,2,1800,4,3,4,3,5,3,2,3,3,4,2,2,1,5,70,90,70,90,60,65,80,70,80, ,3,2,1,1,2,4,4,4, 
10730,2,23,69,109,2015/9/24 9:19,2,1970,1,1,1,3, ,4,1982,1000,1, ,120,0,0,1,0,0,0,0,0,0, ,163,118,4,2,3,1,1,1,1,1,5,1,1,1,4,4,5,5,4,4,2,5,5,2,5,2,4,1,2,7,1,1,3,4,1,6,2,4, , , , ,1,1,2,2,30000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1987,1966,1987,3,1,1,6000,1,5,2,1947,1,1,2,1948,3,1,2,3,1,5,3,12000,5,5,5,2,2,2,3,3,4,3,3,3,1,3,100,100,50,60,0,30,50,0,0, ,5,3,2,1,5,5,5,5,4
10731,2,23,69,109,2015/9/24 10:31,2,1967,1,1,1,1, , , ,0,1, ,100,0,0,1,0,0,0,0,0,0, ,162,76,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,5,5,5,5,5,2,2,1,6,7,2,3,2,1,1,2,1,4, , , , ,2,2,2,2,10000,4,1,1,2,0,1,0,0,0,0,0,0,0, ,1,2,3,3,1984,1966,1984,1,1,1,0,4, , ,1945,1,1,2,1943,1,1,2,3,2,4,2,50000,4,3,3,4,4,3,3,4,3,3,3,3,2,2,60,60,60,60,60,60,60,60,60, ,1,3,1,2,4,4,3,3, 
10732,2,23,68,108,2015/7/8 17:59,2,1954,1,1,1,1, , , ,5000,1, ,68,0,0,0,1,0,0,0,0,0, ,160,108,1,2,2,1,1,1,1,1,3,1,1,1,5,3,5,5,4,5,5,5,5,4,5,1,2,1, , ,1,4,5,2,1,2,1,3, , , , ,1,1,2,2,20000,2,1,1,2,0,1,0,0,0,0,0,0,0, ,2,1,0,3,1972,1954,1972,3,1,1,5000,3, , ,1923,1,1,2,-2,1,1,2,3,2,3,2,30000,4,4,4,4,4,-8,1,-8,4,5,-8,4,2,2,100,100,80,60,80,90,90,100,90, ,3,2,1,1,5,5,5,5, 
10733,2,23,69,109,2015/9/24 15:28,1,1966,1,1,1,3, ,4,1984,12000,1, ,80,0,1,0,0,0,0,0,0,0, ,165,108,3,5,4,1,1,2,3,4,5,1,2,1,5,2,2,5,5,5,5,5,5,5,5,2,2,1,6,6,6,4,4,5,4,4,3,2, , , , ,1,1,2,2,12000,1,2,1,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,1986,1966,1986,3,1,1,10000,1,5,2,1937,4,1,4,1939,3,1,2,3,1,4,2,15000,4,2,4,3,5,2,3,2,2,2,2,2,1,4,100,50,80,60,40,60,80,70,20, ,6,1,1,0,2,4,4,3,4
10734,2,23,68,108,2015/10/2 13:43,1,1964,1,1,1,3, ,4,1979,1000,1, ,200,0,1,0,0,0,0,0,0,0, ,167,140,4,5,4,1,1,1,1,1,5,1,1,1,5,5,5,5,4,5,5,5,5,4,5,4,5,1,3,4,1,4,4,2,1,3,1,3, , , , ,1,1,2,2,4000,3,1,1,2,1,0,0,0,0,0,0,0,0, ,1,2,0,3,1985,1966,1985,3,1,1,1000,3, , ,1926,1,1,2,1930,1,1,2,3,1,4,2,-2,5,4,4,4,4,4,5,4,4,-8,-8,4,1,5,60,70,0,80,0,60,60,60,50, ,4,3,1,2,4,4,2,5,4
10735,2,23,68,108,2015/10/2 19:36,1,1963,1,1,1,4, ,4,1978,15000,1, ,100,0,1,0,0,0,0,0,0,0, ,165,126,4,3,3,1,1,2,2,1,4,1,1,1,5,4,4,5,4,4,5,5,5,5,5,2,5,2,4,5,1,5,4,5,5,5,3,3, , , , ,1,1,2,2,30000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1985,1968,1985,3,1,1,15000,3, , ,1914,2,1,2,1915,1,1,2,3,1,5,2,-2,4,4,4,4,4,5,2,3,3,4,-8,4,1,4,100,50,50,100,30,80,100,100,30, ,5,2,1,1,4,1,2,5,4
10736,2,23,68,108,2015/10/2 14:54,1,1951,1,1,1,4, ,4,1973,3000,1, ,150,0,1,0,0,0,0,0,0,0, ,170,110,1,1,2,1,1,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,5,2,4,1,4,7,2,3,4,1,1,1,1,3, , , , ,1,1,2,2,13000,2,1,1,2,0,1,0,0,0,0,0,0,0, ,1,3,0,3,1973,1953,1973,1,1,1,500,3, , ,1929,2,1,1,1940,1,1,2,3,2,2,2,100000,5,3,5,4,5,4,4,5,1,2,-8,-8,1,5,80,80,80,80,60,90,80,80,80, ,3,2,1,1,5,2,2,5,4
10737,2,23,69,109,2015/9/24 11:25,2,1947,1,1,1,1, , , ,3000,1, ,170,0,1,1,0,1,0,0,0,0, ,156,90,2,2,3,1,1,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,5,1,2,1, , ,1,4,5,6,4,7,3,4, , , , ,1,1,2,2,60000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,1966,1947,1966,4,4,1,3000,2, , ,1902,1,1,2,1911,1,1,2,3,2,4,2,10000,4,4,2,4,4,2,2,4,4,4,4,4,1,5,100,90,80,80,70,80,90,80,50, ,1,3,1,2,5,5,4,4, 
10738,2,23,69,109,2015/9/25 12:39,1,1970,1,0,1,3, ,4,1982,10000,1, ,300,0,1,1,1,1,0,0,0,0, ,172,110,2,2,2,1,1,1,1,1,4,1,1,1,5,3,5,5,4,4,1,5,5,5,5,2,4,1,4,7,1,4,4,10,10,10,10,2, , , , ,1,1,2,2,20000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,1993,1972,1993,1,1,1,10000,3, , ,1924,3,1,2,1924,1,1,2,3,1,3,3,30000,4,3,4,4,5,4,4,5,5,4,2,2,1,4,80,100,80,80,80,90,90,90,70,3,4,2,1,1,5,2,4,5,4
10739,2,23,68,108,2015/10/3 12:31,2,1970,1,1,1,1, , , ,15000,1, ,100,0,0,1,0,0,0,0,0,0, ,160,116,4,5,5,1,1,1,1,1,4,1,1,1,5,4,5,5,4,4,5,5,5,4,5,3,2,2,3,7,1,2,5,5,3,5,1,3, , , , ,1,1,2,2,30000,2,2,2,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1990,1969,1990,3,1,1,15000,3, , ,1948,14,1,2,1948,1,1,2,2,1,3,2,30000,1,2,5,4,4,5,2,3,3,-8,4,2,5,5,100,100,50,100,100,100,100,100,50, ,3,2,1,1,4,4,-8,5, 
10740,2,23,68,108,2015/10/1 18:54,1,1950,1,1,1,1, , , ,8100,1, ,240,0,0,0,1,0,0,0,0,0, ,167,110,2,5,4,1,1,1,1,2,4,1,1,1,5,3,5,5,3,3,2,5,5,5,5,2,3,1,3,7,2,4,5,6,1,8,1,2, , , , ,1,1,2,2,30000,6,2,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1980,1955,1980,3,1,1,2000,3, , ,-2,3,1,2,1910,1,1,2,2,1,4,1,1400,4,4,3,3,3,3,3,3,2,3,-8,3,3,5,100,80,90,80,100,80,100,80,100,1,4,2,1,1,5,1,4,5, 
10741,1,23,69,109,2015/9/25 19:10,2,1937,1,1,1,1, , , ,0,1, ,80,0,0,0,1,0,0,0,0,0, ,160,120,4,4,4,1,1,1,1,1,5,1,1,1,4,5,5,5,5,5,1,5,5,5,5,1,5,1, , ,1,5,5,5,5,5,5,4, , , , ,1,1,2,2,30000,5,4,2,1,0,1,0,0,0,0,0,0,0, ,2,3,0,7,1955, , , , , , , , , ,1917,1,1,2,1919,1,1,2,2,1,4,-8,10000,5,5,5,5,5,5,5,5,5,5,5,5,5,5,80,80,80,80,80,80,80,80,80, ,3,5,2,3,5,5,5,5, 
10742,2,23,69,109,2015/9/25 18:50,2,1972,1,1,3,2, , , ,15000,1, ,100,0,0,1,0,0,0,0,0,0, ,157,118,2,3,3,1,1,1,1,1,3,1,1,1,5,3,5,5,4,5,4,5,5,3,5,2,2,1,6,7,3,2,4,2,1,4,1,1,5,3,2,3,1,1,2,2,40000,3,2,1,2,0,1,0,0,0,0,0,0,0, ,2,1,1,3,1991,1972,1991,4,1,1,15000,2, , ,1944,1,1,2,1946,1,1,15,3,3,3,3,30000,4,5,5,5,5,2,1,3,3,1,1,1,1,4,90,60,90,80,60,70,50,60,50, ,3,3,2,1,2,3,4,5, 
10743,2,23,68,108,2015/10/2 17:10,1,1956,1,1,1,3, ,4,1971,3000,1, ,140,0,1,0,0,0,0,0,0,0, ,170,120,5,5,5,1,1,1,1,1,5,1,-8,1,5,4,5,5,5,5,5,5,5,5,5,2,2,1,2,7,1,4,5,7,1,8,3,3, , , , ,1,1,2,2,-2,1,3,1,1,1,0,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1915,1,1,2,1921,1,1,2,2,1,5,1,3000,5,5,5,5,4,4,5,4,4,-8,-8,4,2,5,100,100,100,100,90,100,80,100,50, ,4,0,0,0,5,2,5,5,4
10744,1,23,69,109,2015/9/25 10:33,1,1983,1,1,1,7, ,4,2003,30000,1, ,30,0,0,0,0,0,0,0,0,1, ,167,130,3,3,3,1,1,2,2,2,4,2,1,1,5,3,3,5,4,4,4,5,4,5,3,2,3,2,5,5,2,3,4,3,2,4,2,1,2,3,1,4,1,1,2,2,35000,5,2,0,1,0,1,0,0,0,0,0,0,0, ,1,2,3,2,2006,1985, ,4,1,1,10000,1,2,1,1957,6,1,9,1957,4,1,2,3,2,3,3,50000,4,3,3,3,4,3,3,4,3,4,3,4,2,4,80,70,60,70,50,50,50,50,0, ,5,2,1,1,2,5,2,5,4
10745,2,23,68,108,2015/10/3 10:58,2,1967,1,1,1,3, ,4,1979,2300,1, ,150,0,0,1,0,0,0,0,0,0, ,155,120,1,1,2,1,1,1,1,1,5,1,1,1,5,2,5,5,4,5,5,5,5,5,5,1,2,1, , ,1,4,4,4,2,5,1,3, , , , ,1,1,2,2,60000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,2,0,0,3,1985,1967,1985,4,2,1,2300,2, , ,1926,1,1,2,1930,1,1,2,3,1,2,2,15000,3,3,3,3,4,-8,3,4,3,-8,3,-8,1,3,80,80,80,80,60,80,90,80,90, ,4,2,1,1,5,4,4,1,4
10746,2,23,68,108,2015/10/17 11:40,1,1952,1,1,1,3, ,2, ,5000,1, ,210,0,1,0,0,0,0,0,0,0, ,168,125,3,4,4,1,1,1,1,1,4,1,1,1,5,4,5,5,4,4,5,5,5,4,5,3,3,1,3,2,2,5,4,3,2,3,2,3, , , , ,1,1,2,2,5000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,7,1974, , , , , , , , , ,1933,1,1,2,1932,1,1,2,3,2,3,2,9999998,4,5,4,4,4,-8,2,4,3,-8,-8,-8,1,5,80,90,70,80,70,80,80,60,75, ,4,2,1,1,4,3,3,4,2
10747,2,23,69,109,2015/9/25 11:50,2,1962,1,0,3,3, ,4,1981,4000,1, ,50,0,1,1,0,0,0,0,0,0, ,168,118,2,5,3,1,1,1,1,1,5,1,1,1,4,5,5,5,4,5,2,1,5,5,5,3,5,1,3,7,2,5,5,5,1,3,2,3, , , , ,1,1,2,2,5000,2,4,1,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,1980,1952,1980,1,1,1,1000,3, , ,1938,12,4,4,1942,1,1,2,1,1,1,2,10000,5,5,5,5,5,5,2,4,5,3,1,3,1,5,70,80,80,60,50,30,70,0,60, ,1,2,1,1,5,4,5,4,4
10748,1,23,69,109,2015/9/25 13:08,1,1990,1,1,1,5, ,4,2009,10000,2, ,60,0,0,0,0,0,0,0,0,1, ,170,75,5,5,3,1,2,2,2,2,5,5,3,2,4,3,3,3,4,3,1,3,4,5,1,4,3,4,3,4,4,3,3,2,1,5,2,1,2,5,1,4,1,-1,-1,-1,10000,1,2,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1956,6,1,2,1961,3,1,2,3,2,4,3,200000,5,4,4,4,4,3,2,5,3,3,4,3,3,4,50,0,0,20,50,10,20,20,0, ,4,2,1,1,4,5,2,5,4
10749,1,23,68,108,2015/10/11 19:23,2,1956,1,1,2,6, ,4,1976,15000,1, ,98.59999847,0,0,0,0,1,0,0,0,0, ,155,115,5,5,3,2,3,1,1,1,3,5,4,1,5,1,4,5,2,1,2,1,5,1,1,3,2,1,5,1,6,3,4,6,6,6,5,5, , , , ,1,1,2,2,40000,4,2,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1980,1955,1980,4,1,2,27000,5, , ,1918,3,1,2,1918,1,1,2,2,2,4,4,36000,5,5,5,3,5,5,3,5,3,3,-8,-8,1,2,60,80,60,60,60,80,70,80,80,1,3,2,1,1,5,5,4,5,4
10750,2,23,69,109,2015/9/25 18:55,1,1970,1,1,1,3, ,2, ,10000,1, ,120,0,1,0,0,0,0,0,0,0, ,165,110,2,3,3,1,1,1,1,1,5,1,1,1,5,5,5,5,4,5,5,1,5,5,5,2,1,1,5,5,1,1,4,3,2,4,1,3, , , , ,1,1,2,2,25000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,2,0,0,3,1989,1972,1989,1,1,1,0,3, , ,1946,1,1,2,1954,1,1,2,3,2,4,3,50000,5,5,5,5,5,5,4,5,5,2,2,2,2,5,60,60,40,60,60,60,40,40,40, ,3,2,2,0,5,5,1,5,2
10751,2,23,68,108,2015/10/2 11:22,2,1967,1,1,1,3, ,2, ,4000,1, ,52,0,0,1,0,0,0,0,0,0, ,162,98,1,1,1,1,1,1,1,1,3,1,1,1,5,4,5,5,4,-8,5,1,5,5,5,2,1,1,7,7,2,1,1,1,1,1,1,3, , , , ,1,1,2,2,8000,4,1,1,2,0,1,0,0,0,0,0,0,0, ,0,2,1,3,1988,1962,1988,4,1,1,4000,2, , ,1944,1,1,2,1946,1,1,2,3,3,4,4,20000,5,4,5,4,5,4,1,4,5,4,-8,5,1,5,80,70,40,70,40,60,40,60,50, ,4,1,1,0,2,1,4,4,2
10752,2,23,69,109,2015/9/25 13:42,2,1992,1,1,1,4, ,4,2009,28000,1, ,90,0,0,0,0,0,1,0,0,0, ,156,90,4,3,4,1,1,1,1,1,2,1,1,3,5,3,5,5,3,4,4,5,5,4,1,2,4,1,5,6,2,3,4,2,1,6,2,2, , , , ,1,1,2,2,-2,5,3,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,3,2014,1986,2014,6,1,1,30000,5, , ,1961,3,1,2,1962,1,1,15,3,3,4,2,50000,4,4,5,4,5,2,1,5,3,3,2,2,1,2,30,70,20,20,40,70,40,60,50,3,5,2,1,1,1,2,1,5,4
10753,1,23,69,109,2015/9/25 16:20,1,1977,1,1,1,12, ,4,2011,40000,1, ,20,0,0,0,0,0,0,0,0,1, ,172,156,4,4,4,2,1,2,2,1,4,5,1,1,4,3,4,3,4,3,2,2,4,4,1,4,4,3,5,5,6,3,4,4,3,6,3,1,3,10,1,3,1,1,2,2,70000,1,2,0,2,0,1,0,0,0,0,0,0,0, ,1,0,1,3,2004,1984,2004,4,1,1,10000,4, , ,1954,6,4,2,1955,3,1,2,3,1,4,2,100000,5,5,5,5,5,4,4,4,3,4,-8,5,3,5,80,80,50,90,70,85,75,70,65, ,5,3,2,1,5,1,4,4,4
10754,2,23,68,108,2015/10/3 11:42,2,1971,1,1,2,1, , , ,5000,1, ,170,0,0,1,0,0,0,0,0,0, ,160,124,1,2,2,1,1,1,1,1,2,1,1,3,5,4,5,5,4,5,5,4,5,4,5,2,4,1,5,7,2,1,2,1,1,1,1,3, , , , ,1,1,2,2,10000,3,1,1,2,0,1,0,0,0,0,0,0,0, ,1,1,1,3,1993,1967,1993,4,1,1,5000,2, , ,1937,2,1,16,1940,1,1,13,3,2,4,3,30000,2,2,3,2,4,2,2,3,3,2,2,2,1,5,90,80,0,80,80,80,30,70,70, ,3,2,1,1,5,5,4,4, 
10755,1,23,69,109,2015/9/26 10:20,1,1979,1,1,1,4, ,4,1999,40000,1, ,70,0,0,0,0,0,0,0,0,1, ,175,120,5,5,4,1,1,1,1,1,2,2,1,3,5,5,5,5,4,4,4,5,5,5,4,2,2,1,6,6,1,2,4,7,4,8,2,1,2,13,1,4,1,1,2,2,50000,5,3,1,1,0,1,0,0,0,0,0,0,0, ,1,2,3,3,2000,1979,2000,6,1,1,10000,1,2,2,1955,4,1,2,1961,3,1,2,3,1,3,2,100000,4,4,4,4,4,4,4,5,4,4,4,4,4,3,90,80,50,40,60,50,60,50,60, ,5,2,1,1,5,4,2,5,4
10756,2,23,68,108,2015/10/3 17:03,2,1963,1,1,1,1, , , ,3000,1, ,60,0,1,0,0,0,0,0,0,0, ,165,130,2,2,2,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1,1, , ,1,1,4,1,1,2,1,3, , , , ,1,1,2,2,10000,2,1,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1983,1958,1983,4,1,1,6300,2, , ,1934,1,-8,2,1944,1,1,2,3,2,-8,2,15000,3,3,3,1,2,-8,2,-8,-8,-8,-8,-8,1,4,60,60,60,80,60,60,60,70,65, ,4,2,1,1,3,3,3,3, 
10757,2,23,68,108,2015/10/3 7:46,2,1971,1,1,3,1, , , ,5000,1, ,180,0,0,1,0,0,0,0,0,0, ,160,120,3,2,3,1,1,1,1,1,3,1,1,1,5,4,5,5,4,3,5,4,5,3,5,2,4,1,3,5,1,4,4,5,1,4,1,3, , , , ,1,1,2,2,10000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,0,2,1,3,1990,1958,1990,4,1,1,5000,2, , ,1943,1,1,16,1949,1,1,13,3,1,4,2,30000,2,2,2,2,2,2,1,4,2,2,4,-8,1,4,100,100,70,70,50,100,70,60,100, ,4,3,1,2,4,5,3,5, 
10758,2,23,69,109,2015/9/25 8:44,2,1934,1,0,1,1, , , ,-1,1, ,60,0,0,0,1,0,0,0,0,0, ,151,105,2,2,3,1,1,1,1,1,2,1,1,3,5,5,5,5,4,5,5,5,5,4,5,2,3,1,5,7,3,5,5,4,2,4,1,6, , , , ,1,1,2,2,20000,8,2,1,2,0,1,0,0,0,0,0,0,0, ,2,4,0,7,1951, , , , , , , , , ,1900,1,1,2,1900,1,1,15,2,2,5,2,5000,5,5,5,5,5,1,1,3,2,1,4,2,1,3,80,70,80,60,70,80,90,90,60, ,3,6,3,3,5,4,2,3, 
10759,1,23,69,109,2015/9/25 15:46,2,1948,1,1,1,1, , , ,20000,1, ,150,0,0,0,1,0,0,0,0,0, ,152,114,2,4,3,1,2,1,1,1,5,1,1,1,5,1,5,1,5,5,2,1,4,5,5,2,3,1,6,6,1,4,5,6,3,10,1,2, , , , ,1,1,2,2,40000,3,2,5,2,0,1,0,0,0,0,0,0,0, ,2,1,1,3,1963,1961,1963,4,1,2,20000,4, , ,1921,1,1,2,1923,1,1,2,3,1,2,3,1000000,3,3,2,2,4,4,2,4,4,4,2,4,1,4,80,80,50,50,50,50,60,70,50,2,4,2,1,1,5,5,2,5, 
10760,2,23,69,109,2015/9/25 15:24,1,1937,1,1,1,1, , , ,4000,1, ,27,0,1,0,0,0,0,0,0,0, ,175,110,1,1,2,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1,1, , ,2,4,4,7,3,2,2,4, , , , ,1,1,2,2,4000,1,2,1,2,0,1,0,0,0,0,0,0,0, ,2,1,0,7,1960, , , , , , , , , ,1917,1,1,2,1920,1,1,16,3,1,4,2,5000,5,4,4,4,5,4,4,2,2,2,2,2,1,5,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,3,3,1,2,2,4,4,4, 
10761,2,23,69,109,2015/9/25 19:43,2,1993,1,1,1,4, ,4,2008,40000,1, ,20,0,0,0,0,1,0,0,0,0, ,160,98,5,5,4,1,1,2,2,2,5,2,2,1,4,2,2,3,4,2,1,5,4,4,4,2,4,2,6,2,1,4,4,5,5,9,5,5, , , , ,1,1,2,2,4000,5,2,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,3,2015,1992,2015,4,1,1,40000,1,5,1,1955,1,1,2,1963,6,1,2,2,3,3,3,50000,4,4,4,4,4,4,4,4,4,4,4,4,3,3,70,80,70,80,80,80,70,70,70,3,6,2,1,1,4,2,4,2,4
10762,2,23,68,108,2015/10/3 17:03,2,1967,1,1,1,3, ,2, ,10000,1, ,150,0,0,1,0,0,0,0,0,0, ,150,120,1,2,2,1,1,1,1,1,2,1,1,4,5,5,5,5,4,5,5,5,5,5,5,4,2,1,1,5,1,2,1,1,1,3,3,3, , , , ,1,1,2,2,20000,2,1,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1990,1964,1990,4,1,1,10000,2, , ,1936,-8,1,1,1935,2,1,2,3,1,4,1,100000,2,2,4,2,4,1,2,2,2,2,-8,2,1,5,100,100,100,100,100,100,50,-2,80, ,3,2,1,1,5,5,5,5,2
10763,2,23,69,109,2015/9/25 8:04,1,1950,1,1,1,1, , , ,2000,1, ,60,0,1,0,0,0,0,0,0,0, ,175,102,4,4,4,1,1,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,3,2,1,1,1,2,4,2,2,3,2,3, , , , ,1,2,2,2,38000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1973,1957,1973,1,1,1,2000,3, , ,1922,1,1,2,1927,1,1,2,3,2,4,2,8000,4,4,4,3,4,4,3,4,3,3,3,4,2,4,70,70,70,80,70,60,60,60,80, ,4,1,1,0,5,4,2,4, 
10764,2,23,69,109,2015/9/25 9:57,1,1951,1,1,1,3, ,2, ,3500,1, ,55,0,1,0,0,0,0,0,0,0, ,162,92,4,4,4,1,2,1,1,2,4,1,1,2,5,5,5,5,3,2,5,5,5,5,5,4,2,1,2,2,1,3,4,2,2,2,2,3, , , , ,1,1,2,2,8000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,3,0,3,1987,1954,1987,1,1,1,0,4, , ,1926,1,1,2,1930,1,1,2,3,2,4,2,9000,4,4,4,3,5,4,4,4,5,4,3,3,1,5,80,80,70,80,80,80,70,60,70, ,4,5,2,3,4,4,3,4,2
10765,2,23,69,109,2015/9/25 18:24,2,1982,1,0,3,3, ,4,1995,2500,1, ,333,0,1,1,1,0,0,0,0,0, ,157,130,2,3,3,1,1,1,1,1,4,3,3,2,5,4,5,5,5,5,5,4,5,4,4,1,4,2, , ,1,3,4,3,1,3,2,3, , , , ,1,1,2,2,5000,3,2,1,2,0,1,0,0,0,0,0,0,0, ,1,1,2,3,1998,1987,1998,1,1,1,2500,1,5,1,1953,4,1,2,1962,1,1,2,3,1,3,2,10000,2,2,2,2,5,2,2,2,3,2,2,2,1,5,100,100,80,100,90,100,100,70,80, ,3,2,1,1,5,4,4,4,4
10766,2,23,69,109,2015/9/25 11:25,2,1955,1,1,1,4, ,4,1976,2000,1, ,200,0,0,0,0,0,0,0,0,0,һ��������,155,80,2,3,3,1,1,1,1,3,5,1,2,1,5,4,5,5,4,5,5,5,5,2,5,4,2,1,7,7,1,4,4,5,3,6,1,4, , , , ,1,1,2,2,32000,5,3,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1977,1950,1977,1,4,2,30000,5, , ,1937,3,1,3,1939,1,1,2,3,1,4,2,100000,4,4,4,4,4,3,3,4,4,3,3,3,2,4,100,90,50,100,100,100,50,100,40, ,3,3,2,1,5,5,5,2,4
10767,2,23,69,109,2015/9/25 18:24,2,1946,1,1,1,1, , , ,3000,1, ,60,0,1,1,0,0,0,0,0,0, ,160,120,2,2,3,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,1,1,3,7,1,2,4,3,2,5,2,3, , , , ,1,1,2,2,7000,2,1,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1965,1943,1965,3,1,1,3500,3, , ,1917,1,1,16,1918,1,1,2,3,2,4,2,6000,4,3,5,5,5,-8,3,-8,4,2,2,2,1,5,80,50,60,70,80,90,90,80,70, ,3,2,1,1,4,5,4,4, 
10768,1,23,68,108,2015/10/17 11:15,1,1990,1,1,1,12, ,4,2013,10000,1, ,83,0,0,0,0,1,0,0,0,0, ,188,180,5,5,3,2,2,2,3,2,2,5,1,5,4,3,4,4,4,3,2,2,5,5,1,3,4,4,7,3,1,2,5,6,5,10,5,1,3,2,1,2,1,1,2,2,20000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1956,6,4,1,1958,1,1,2,2,2,4,3,50000,4,4,5,5,5,5,3,5,5,5,-8,5,2,4,90,90,90,90,85,95,95,98,98, ,5,2,1,1,4,4,4,5,4
10769,2,23,69,109,2015/9/25 18:38,1,1958,1,0,3,3, ,4,1971,5000,1, ,70,0,1,1,0,0,0,0,0,0, ,155,127,2,2,5,1,1,1,1,3,5,1,1,1,5,2,5,5,4,5,5,1,5,5,5,4,5,1,4,6,1,2,2,1,1,3,1,2, , , , ,1,1,2,2,5000,2,1,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1983,1964,1983,3,1,1,0,3, , ,1920,1,1,2,1923,1,1,2,2,1,4,3,10000,1,1,1,1,5,4,2,3,5,2,5,4,1,4,50,100,50,80,30,50,60,0,50, ,5,4,2,2,5,1,4,5,4
10770,2,23,69,109,2015/9/26 9:27,2,1944,1,1,1,3, ,4,1961,-1,1, ,160,0,0,0,1,0,0,0,0,0, ,155,108,1,1,2,1,1,1,1,1,3,1,1,2,5,3,5,5,4,5,5,5,5,5,5,2,3,1,3,7,2,2,2,2,1,3,1,6, , , , ,1,1,2,2,1000,2,1,1,2,0,1,0,0,0,0,0,0,0, ,3,2,0,3,1961,1944,1961,14,1,1,800,2, , ,1922,-8,1,3,1927,1,1,15,3,1,5,2,3000,3,4,4,3,4,1,1,2,1,3,-8,2,1,3,90,30,40,40,60,50,40,70,90, ,3,6,3,3,5,4,1,5,4
